Doc. vente;Don. ordre;GrVd;Créé le;DébValid;Offre;Date doc.;TypDC;Valeur nette;Dev.;AgCom;Dat.lv.req;Date cde;NbRel;Dern. rel.;TDVt;Motif de la commande client/op;Mod. doc.;Prb;BlLi;Dat.garant;
1205004127;1210799;2;12.12.2016;12.12.2016;30.06.2017;12.12.2016;B;0;EUR;1;12.12.2016;00.00.0000;0;00.00.0000;OF;;;0;;00.00.0000;0
1205004127;1210799;2;12.12.2016;12.12.2016;30.06.2017;12.12.2016;B;0;EUR;1;12.12.2016;00.00.0000;0;00.00.0000;OF;;;0;;00.00.0000;0
1205004195;1210042;2;22.12.2016;22.12.2016;30.06.2017;22.12.2016;B;0;EUR;1;22.12.2016;00.00.0000;0;00.00.0000;OF;;;0;;00.00.0000;0
1205004195;1210042;2;22.12.2016;22.12.2016;30.06.2017;22.12.2016;B;0;EUR;1;22.12.2016;00.00.0000;0;00.00.0000;OF;;;0;;00.00.0000;0
1205001915;1210282;2;27.10.2015;27.10.2015;31.03.2016;27.10.2015;B;0;EUR;1;27.10.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205001915;1210282;2;27.10.2015;27.10.2015;31.03.2016;27.10.2015;B;0;EUR;1;27.10.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205002237;1210289;2;04.01.2016;04.01.2016;30.06.2016;04.01.2016;B;0;EUR;1;04.01.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205002237;1210289;2;04.01.2016;04.01.2016;30.06.2016;04.01.2016;B;0;EUR;1;04.01.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205001500;1210380;2;17.07.2015;17.07.2015;31.12.2015;17.07.2015;B;0;EUR;1;17.07.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205001500;1210380;2;17.07.2015;17.07.2015;31.12.2015;17.07.2015;B;0;EUR;1;17.07.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205002305;1210283;2;13.01.2016;18.01.2016;30.06.2016;13.01.2016;B;0;EUR;1;13.01.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205002305;1210283;2;13.01.2016;18.01.2016;30.06.2016;13.01.2016;B;0;EUR;1;13.01.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205002306;1210283;2;13.01.2016;18.01.2016;30.06.2016;13.01.2016;B;0;EUR;1;13.01.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205002306;1210283;2;13.01.2016;18.01.2016;30.06.2016;13.01.2016;B;0;EUR;1;13.01.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205002307;1210283;2;13.01.2016;18.01.2016;30.06.2016;13.01.2016;B;0;EUR;1;13.01.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205002307;1210283;2;13.01.2016;18.01.2016;30.06.2016;13.01.2016;B;0;EUR;1;13.01.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205002627;1210282;2;14.03.2016;14.03.2016;30.09.2016;14.03.2016;B;0;EUR;1;14.03.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205002627;1210282;2;14.03.2016;14.03.2016;30.09.2016;14.03.2016;B;0;EUR;1;14.03.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205002940;1210282;2;13.05.2016;13.05.2016;31.12.2016;13.05.2016;B;0;EUR;1;13.05.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205002940;1210282;2;13.05.2016;13.05.2016;31.12.2016;13.05.2016;B;0;EUR;1;13.05.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205004092;1210288;2;06.12.2016;06.12.2016;30.06.2017;06.12.2016;B;0;EUR;1;06.12.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205004092;1210288;2;06.12.2016;06.12.2016;30.06.2017;06.12.2016;B;0;EUR;1;06.12.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205004093;1210288;2;06.12.2016;06.12.2016;30.06.2017;06.12.2016;B;0;EUR;1;06.12.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205004093;1210288;2;06.12.2016;06.12.2016;30.06.2017;06.12.2016;B;0;EUR;1;06.12.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205000654;1211725;2;06.02.2015;06.02.2015;31.03.2015;06.02.2015;B;0;EUR;1;06.02.2015;00.00.0000;0;00.00.0000;OF;;1205000013;0;;00.00.0000;0
1205000654;1211725;2;06.02.2015;06.02.2015;31.03.2015;06.02.2015;B;0;EUR;1;06.02.2015;00.00.0000;0;00.00.0000;OF;;1205000013;0;;00.00.0000;0
1205001108;1220023;2;27.04.2015;27.04.2015;30.09.2015;27.04.2015;B;0;EUR;1;27.04.2015;00.00.0000;0;00.00.0000;OF;;;0;;00.00.0000;0
1205001108;1220023;2;27.04.2015;27.04.2015;30.09.2015;27.04.2015;B;0;EUR;1;27.04.2015;00.00.0000;0;00.00.0000;OF;;;0;;00.00.0000;0
1205000523;1210393;2;19.01.2015;19.01.2015;31.03.2015;19.01.2015;B;0;EUR;1;19.01.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205000523;1210393;2;19.01.2015;19.01.2015;31.03.2015;19.01.2015;B;0;EUR;1;19.01.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205002916;1212030;2;11.05.2016;11.05.2016;31.12.2016;11.05.2016;B;0;EUR;1;15.02.2016;00.00.0000;0;00.00.0000;OF;;1205002481;0;;00.00.0000;0
1205002916;1212030;2;11.05.2016;11.05.2016;31.12.2016;11.05.2016;B;0;EUR;1;15.02.2016;00.00.0000;0;00.00.0000;OF;;1205002481;0;;00.00.0000;0
1205003639;1212089;2;26.09.2016;26.09.2016;31.03.2017;26.09.2016;B;0;EUR;1;25.07.2016;00.00.0000;0;00.00.0000;OF;;1205003358;0;;00.00.0000;0
1205003639;1212089;2;26.09.2016;26.09.2016;31.03.2017;26.09.2016;B;0;EUR;1;25.07.2016;00.00.0000;0;00.00.0000;OF;;1205003358;0;;00.00.0000;0
1205004045;1210975;2;28.11.2016;28.11.2016;30.06.2017;28.11.2016;B;0;EUR;1;23.09.2016;00.00.0000;0;00.00.0000;OF;;1205003620;0;;00.00.0000;0
1205004045;1210975;2;28.11.2016;28.11.2016;30.06.2017;28.11.2016;B;0;EUR;1;23.09.2016;00.00.0000;0;00.00.0000;OF;;1205003620;0;;00.00.0000;0
1205002941;1210282;2;13.05.2016;13.05.2016;31.12.2016;13.05.2016;B;0;EUR;1;29.01.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;1205002527;0;;00.00.0000;0
1205002941;1210282;2;13.05.2016;13.05.2016;31.12.2016;13.05.2016;B;0;EUR;1;29.01.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;1205002527;0;;00.00.0000;0
1201002085;1211474;2;28.06.2016;00.00.0000;00.00.0000;28.06.2016;C;0;EUR;1;29.06.2016;27.06.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003162;100;;00.00.0000;0
1201002085;1211474;2;28.06.2016;00.00.0000;00.00.0000;28.06.2016;C;0;EUR;1;29.06.2016;27.06.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003162;100;;00.00.0000;0
1205003166;1210282;2;23.06.2016;23.06.2016;31.12.2016;23.06.2016;B;414;EUR;1;23.06.2016;00.00.0000;0;00.00.0000;OF;Devis : Commandé;;100;;00.00.0000;0
1205003166;1210282;2;23.06.2016;23.06.2016;31.12.2016;23.06.2016;B;414;EUR;1;23.06.2016;00.00.0000;0;00.00.0000;OF;Devis : Commandé;;100;;00.00.0000;0
1201002088;1210282;2;28.06.2016;00.00.0000;00.00.0000;28.06.2016;C;414;EUR;1;29.07.2016;23.06.2016;0;00.00.0000;ZCSI;Devis : Commandé;1205003166;100;;22.08.2016;0
1201002088;1210282;2;28.06.2016;00.00.0000;00.00.0000;28.06.2016;C;414;EUR;1;29.07.2016;23.06.2016;0;00.00.0000;ZCSI;Devis : Commandé;1205003166;100;;22.08.2016;0
1205001327;1210975;2;15.06.2015;15.06.2015;30.09.2015;15.06.2015;B;480;EUR;1;15.06.2015;00.00.0000;0;00.00.0000;OF;Devis : Commandé;;80;;00.00.0000;0
1205001327;1210975;2;15.06.2015;15.06.2015;30.09.2015;15.06.2015;B;480;EUR;1;15.06.2015;00.00.0000;0;00.00.0000;OF;Devis : Commandé;;80;;00.00.0000;0
1201001006;1210975;2;28.08.2015;00.00.0000;00.00.0000;28.08.2015;C;480;EUR;1;31.08.2015;05.08.2015;0;00.00.0000;ZCSI;;1205001327;100;;30.09.2016;0
1201001006;1210975;2;28.08.2015;00.00.0000;00.00.0000;28.08.2015;C;480;EUR;1;31.08.2015;05.08.2015;0;00.00.0000;ZCSI;;1205001327;100;;30.09.2016;0
1205000549;1211034;2;21.01.2015;21.01.2015;30.06.2015;21.01.2015;B;750;EUR;1;21.01.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;50;;00.00.0000;0
1205000549;1211034;2;21.01.2015;21.01.2015;30.06.2015;21.01.2015;B;750;EUR;1;21.01.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;50;;00.00.0000;0
1201000280;1211034;2;27.01.2015;00.00.0000;00.00.0000;21.01.2015;C;750;EUR;1;21.01.2015;21.01.2015;0;00.00.0000;ZCSI;;1205000549;100;;18.02.2016;0
1201000280;1211034;2;27.01.2015;00.00.0000;00.00.0000;21.01.2015;C;750;EUR;1;21.01.2015;21.01.2015;0;00.00.0000;ZCSI;;1205000549;100;;18.02.2016;0
1205000816;1210041;2;06.03.2015;11.03.2015;30.06.2015;11.03.2015;B;814;EUR;1;06.03.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205000816;1210041;2;06.03.2015;11.03.2015;30.06.2015;11.03.2015;B;814;EUR;1;06.03.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205000295;1210976;2;02.01.2015;15.04.2014;30.06.2015;15.04.2014;B;825;EUR;1;15.01.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205000295;1210976;2;02.01.2015;15.04.2014;30.06.2015;15.04.2014;B;825;EUR;1;15.01.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205003814;1210393;2;18.10.2016;25.10.2016;31.03.2017;25.10.2016;B;848;EUR;1;18.10.2016;00.00.0000;0;00.00.0000;OF;Devis : En cours;;20;;00.00.0000;0
1205003814;1210393;2;18.10.2016;25.10.2016;31.03.2017;25.10.2016;B;848;EUR;1;18.10.2016;00.00.0000;0;00.00.0000;OF;Devis : En cours;;20;;00.00.0000;0
1201002773;1211092;2;04.01.2017;00.00.0000;00.00.0000;04.01.2017;C;1.170,17;EUR;1;06.01.2017;03.01.2017;0;00.00.0000;ZCSD;;1205004237;100;;00.00.0000;0
1201002773;1211092;2;04.01.2017;00.00.0000;00.00.0000;04.01.2017;C;1.170,17;EUR;1;06.01.2017;03.01.2017;0;00.00.0000;ZCSD;;1205004237;100;;00.00.0000;0
1201002664;1210756;2;30.11.2016;00.00.0000;00.00.0000;30.11.2016;C;1.253,00;EUR;1;06.12.2016;30.11.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205004035;100;;00.00.0000;0
1201002664;1210756;2;30.11.2016;00.00.0000;00.00.0000;30.11.2016;C;1.253,00;EUR;1;06.12.2016;30.11.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205004035;100;;00.00.0000;0
1201002603;1210975;2;16.11.2016;00.00.0000;00.00.0000;16.11.2016;C;1.300,00;EUR;1;29.11.2016;30.09.2016;0;00.00.0000;ZCSI;Devis : Commandé;1205003987;100;;00.00.0000;0
1201002603;1210975;2;16.11.2016;00.00.0000;00.00.0000;16.11.2016;C;1.300,00;EUR;1;29.11.2016;30.09.2016;0;00.00.0000;ZCSI;Devis : Commandé;1205003987;100;;00.00.0000;0
1205003987;1210975;2;16.11.2016;16.11.2016;30.06.2017;16.11.2016;B;1.300,01;EUR;1;11.05.2016;00.00.0000;0;00.00.0000;OF;Devis : Commandé;1205002914;100;;00.00.0000;0
1205003987;1210975;2;16.11.2016;16.11.2016;30.06.2017;16.11.2016;B;1.300,01;EUR;1;11.05.2016;00.00.0000;0;00.00.0000;OF;Devis : Commandé;1205002914;100;;00.00.0000;0
1205001516;1210975;2;21.07.2015;21.07.2015;31.12.2015;21.07.2015;B;1.479,00;EUR;1;21.07.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205001516;1210975;2;21.07.2015;21.07.2015;31.12.2015;21.07.2015;B;1.479,00;EUR;1;21.07.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1213000031;1211937;2;29.02.2016;00.00.0000;00.00.0000;29.02.2016;K;1.525,00;EUR;1;29.02.2016;00.00.0000;0;00.00.0000;G2;A TITRE COMMERCIAL;1219001707;100;;00.00.0000;0
1213000031;1211937;2;29.02.2016;00.00.0000;00.00.0000;29.02.2016;K;1.525,00;EUR;1;29.02.2016;00.00.0000;0;00.00.0000;G2;A TITRE COMMERCIAL;1219001707;100;;00.00.0000;0
1205000340;1210756;2;02.01.2015;15.10.2014;30.06.2015;15.10.2014;B;1.575,00;EUR;1;15.01.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205000340;1210756;2;02.01.2015;15.10.2014;30.06.2015;15.10.2014;B;1.575,00;EUR;1;15.01.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1201002538;1210041;2;28.10.2016;00.00.0000;00.00.0000;28.10.2016;C;1.744,30;EUR;1;28.10.2016;26.10.2016;0;00.00.0000;ZCSI;Devis : Commandé;1205003746;100;;18.11.2017;0
1201002538;1210041;2;28.10.2016;00.00.0000;00.00.0000;28.10.2016;C;1.744,30;EUR;1;28.10.2016;26.10.2016;0;00.00.0000;ZCSI;Devis : Commandé;1205003746;100;;18.11.2017;0
1205003746;1210041;2;10.10.2016;25.10.2016;31.03.2017;25.10.2016;B;1.744,31;EUR;1;10.10.2016;00.00.0000;0;00.00.0000;OF;Devis : Commandé;;100;;00.00.0000;0
1205003746;1210041;2;10.10.2016;25.10.2016;31.03.2017;25.10.2016;B;1.744,31;EUR;1;10.10.2016;00.00.0000;0;00.00.0000;OF;Devis : Commandé;;100;;00.00.0000;0
1213000025;1210793;2;07.01.2016;00.00.0000;00.00.0000;31.12.2015;K;2.050,00;EUR;1;07.01.2016;00.00.0000;0;00.00.0000;G2;Retour : Mauvaise qualité;1219001030;100;;00.00.0000;0
1213000025;1210793;2;07.01.2016;00.00.0000;00.00.0000;31.12.2015;K;2.050,00;EUR;1;07.01.2016;00.00.0000;0;00.00.0000;G2;Retour : Mauvaise qualité;1219001030;100;;00.00.0000;0
1205002895;1210289;2;04.05.2016;10.05.2016;31.12.2016;10.05.2016;B;2.109,00;EUR;1;04.05.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;20;;00.00.0000;0
1205002895;1210289;2;04.05.2016;10.05.2016;31.12.2016;10.05.2016;B;2.109,00;EUR;1;04.05.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;20;;00.00.0000;0
1205000310;1210799;2;02.01.2015;11.02.2014;30.06.2015;11.02.2014;B;2.221,00;EUR;1;15.01.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205000310;1210799;2;02.01.2015;11.02.2014;30.06.2015;11.02.2014;B;2.221,00;EUR;1;15.01.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205001377;1211690;2;24.06.2015;15.06.2015;31.12.2015;29.06.2015;B;2.406,00;EUR;1;24.06.2015;00.00.0000;0;00.00.0000;OF;Devis : Commandé;;100;;00.00.0000;0
1205001377;1211690;2;24.06.2015;15.06.2015;31.12.2015;29.06.2015;B;2.406,00;EUR;1;24.06.2015;00.00.0000;0;00.00.0000;OF;Devis : Commandé;;100;;00.00.0000;0
1201000844;1211690;2;03.07.2015;00.00.0000;00.00.0000;03.07.2015;C;2.406,00;EUR;1;28.08.2015;29.06.2015;0;00.00.0000;ZCSI;;1205001377;100;;30.09.2016;0
1201000844;1211690;2;03.07.2015;00.00.0000;00.00.0000;03.07.2015;C;2.406,00;EUR;1;28.08.2015;29.06.2015;0;00.00.0000;ZCSI;;1205001377;100;;30.09.2016;0
1201000529;1210975;2;31.03.2015;00.00.0000;00.00.0000;31.03.2015;C;2.480,75;EUR;1;30.04.2015;21.03.2015;0;00.00.0000;ZCSI;;;100;;13.11.2017;0
1201000529;1210975;2;31.03.2015;00.00.0000;00.00.0000;31.03.2015;C;2.480,75;EUR;1;30.04.2015;21.03.2015;0;00.00.0000;ZCSI;;;100;;13.11.2017;0
1201001633;1230090;2;25.02.2016;00.00.0000;00.00.0000;25.02.2016;C;2.993,50;EUR;1;26.02.2016;04.01.2016;0;00.00.0000;ZCSI;;;100;;29.02.2016;0
1201001633;1230090;2;25.02.2016;00.00.0000;00.00.0000;25.02.2016;C;2.993,50;EUR;1;26.02.2016;04.01.2016;0;00.00.0000;ZCSI;;;100;;29.02.2016;0
1205000131;1211290;2;02.01.2015;23.04.2012;30.09.2015;23.04.2012;B;3.081,00;EUR;1;15.03.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205000131;1211290;2;02.01.2015;23.04.2012;30.09.2015;23.04.2012;B;3.081,00;EUR;1;15.03.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205001472;1210041;2;09.07.2015;09.07.2015;31.12.2015;09.07.2015;B;3.150,00;EUR;1;09.07.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205001472;1210041;2;09.07.2015;09.07.2015;31.12.2015;09.07.2015;B;3.150,00;EUR;1;09.07.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205001093;1210041;2;23.04.2015;07.05.2015;30.06.2015;07.05.2015;B;3.179,00;EUR;1;23.04.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;80;;00.00.0000;0
1205001093;1210041;2;23.04.2015;07.05.2015;30.06.2015;07.05.2015;B;3.179,00;EUR;1;23.04.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;80;;00.00.0000;0
1201000690;1210041;2;21.05.2015;00.00.0000;00.00.0000;21.05.2015;C;3.179,00;EUR;1;19.06.2015;18.05.2015;0;00.00.0000;ZCSI;;1205001093;100;;30.06.2015;0
1201000690;1210041;2;21.05.2015;00.00.0000;00.00.0000;21.05.2015;C;3.179,00;EUR;1;19.06.2015;18.05.2015;0;00.00.0000;ZCSI;;1205001093;100;;30.06.2015;0
1205000130;1211092;2;02.01.2015;18.09.2012;30.06.2015;18.09.2012;B;3.316,00;EUR;1;15.01.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205000130;1211092;2;02.01.2015;18.09.2012;30.06.2015;18.09.2012;B;3.316,00;EUR;1;15.01.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205000374;1230115;2;02.01.2015;23.09.2014;30.06.2015;23.09.2014;B;3.509,00;EUR;1;15.10.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;20;;00.00.0000;0
1205000374;1230115;2;02.01.2015;23.09.2014;30.06.2015;23.09.2014;B;3.509,00;EUR;1;15.10.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;20;;00.00.0000;0
1205001467;1210041;2;08.07.2015;08.07.2015;31.12.2015;08.07.2015;B;3.594,00;EUR;1;08.07.2015;00.00.0000;0;00.00.0000;OF;Devis : Commandé;;100;;00.00.0000;0
1205001467;1210041;2;08.07.2015;08.07.2015;31.12.2015;08.07.2015;B;3.594,00;EUR;1;08.07.2015;00.00.0000;0;00.00.0000;OF;Devis : Commandé;;100;;00.00.0000;0
1201000888;1210041;2;16.07.2015;00.00.0000;00.00.0000;16.07.2015;C;3.594,00;EUR;1;17.07.2015;10.07.2015;0;00.00.0000;ZCSI;;1205001467;100;;31.07.2015;0
1201000888;1210041;2;16.07.2015;00.00.0000;00.00.0000;16.07.2015;C;3.594,00;EUR;1;17.07.2015;10.07.2015;0;00.00.0000;ZCSI;;1205001467;100;;31.07.2015;0
1205000372;1210041;2;02.01.2015;23.09.2014;30.06.2015;23.09.2014;B;3.750,00;EUR;1;15.03.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205000372;1210041;2;02.01.2015;23.09.2014;30.06.2015;23.09.2014;B;3.750,00;EUR;1;15.03.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205001029;1210975;2;13.04.2015;22.04.2015;30.06.2015;22.04.2015;B;3.873,00;EUR;1;13.04.2015;00.00.0000;0;00.00.0000;OF;Devis : Commandé;;20;;00.00.0000;0
1205001029;1210975;2;13.04.2015;22.04.2015;30.06.2015;22.04.2015;B;3.873,00;EUR;1;13.04.2015;00.00.0000;0;00.00.0000;OF;Devis : Commandé;;20;;00.00.0000;0
1201000675;1210975;2;18.05.2015;00.00.0000;00.00.0000;18.05.2015;C;3.873,00;EUR;1;12.06.2015;28.04.2015;0;00.00.0000;ZCSI;;1205001029;100;;12.06.2016;0
1201000675;1210975;2;18.05.2015;00.00.0000;00.00.0000;18.05.2015;C;3.873,00;EUR;1;12.06.2015;28.04.2015;0;00.00.0000;ZCSI;;1205001029;100;;12.06.2016;0
1201001199;1210975;2;26.10.2015;00.00.0000;00.00.0000;26.10.2015;C;4.000,00;EUR;1;26.10.2015;19.10.2015;0;00.00.0000;ZCSI;Devis : Commandé;1205001803;100;;16.10.2017;0
1201001199;1210975;2;26.10.2015;00.00.0000;00.00.0000;26.10.2015;C;4.000,00;EUR;1;26.10.2015;19.10.2015;0;00.00.0000;ZCSI;Devis : Commandé;1205001803;100;;16.10.2017;0
1205000125;1210333;2;02.01.2015;10.01.2013;30.06.2015;10.01.2013;B;4.056,00;EUR;1;15.01.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205000125;1210333;2;02.01.2015;10.01.2013;30.06.2015;10.01.2013;B;4.056,00;EUR;1;15.01.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1201002753;1210311;2;26.12.2016;00.00.0000;00.00.0000;26.12.2016;C;4.158,40;EUR;2;10.03.2017;26.12.2016;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201002753;1210311;2;26.12.2016;00.00.0000;00.00.0000;26.12.2016;C;4.158,40;EUR;2;10.03.2017;26.12.2016;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1205003872;1230094;2;26.10.2016;26.10.2016;30.06.2017;04.11.2016;B;4.161,29;EUR;1;26.10.2016;00.00.0000;0;00.00.0000;OF;Devis : En cours;;50;;00.00.0000;0
1205003872;1230094;2;26.10.2016;26.10.2016;30.06.2017;04.11.2016;B;4.161,29;EUR;1;26.10.2016;00.00.0000;0;00.00.0000;OF;Devis : En cours;;50;;00.00.0000;0
1205002914;1210975;2;11.05.2016;11.05.2016;31.12.2016;11.05.2016;B;4.409,01;EUR;1;11.05.2016;00.00.0000;0;00.00.0000;OF;Devis : Remplacé;;80;;00.00.0000;0
1205002914;1210975;2;11.05.2016;11.05.2016;31.12.2016;11.05.2016;B;4.409,01;EUR;1;11.05.2016;00.00.0000;0;00.00.0000;OF;Devis : Remplacé;;80;;00.00.0000;0
1205001857;1210282;2;13.10.2015;13.10.2015;31.03.2016;13.10.2015;B;4.422,00;EUR;1;13.10.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1205001857;1210282;2;13.10.2015;13.10.2015;31.03.2016;13.10.2015;B;4.422,00;EUR;1;13.10.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;0;;00.00.0000;0
1201002559;1210282;2;07.11.2016;00.00.0000;00.00.0000;07.11.2016;C;4.575,01;EUR;1;26.12.2016;27.10.2016;0;00.00.0000;ZCSI;Devis : Commandé;1205003699;100;;00.00.0000;0
1201002559;1210282;2;07.11.2016;00.00.0000;00.00.0000;07.11.2016;C;4.575,01;EUR;1;26.12.2016;27.10.2016;0;00.00.0000;ZCSI;Devis : Commandé;1205003699;100;;00.00.0000;0
1205003699;1210282;2;03.10.2016;13.10.2016;31.03.2017;13.10.2016;B;4.575,02;EUR;1;29.01.2016;00.00.0000;0;00.00.0000;OF;Devis : Commandé;1205003557;80;;00.00.0000;0
1205003699;1210282;2;03.10.2016;13.10.2016;31.03.2017;13.10.2016;B;4.575,02;EUR;1;29.01.2016;00.00.0000;0;00.00.0000;OF;Devis : Commandé;1205003557;80;;00.00.0000;0
1205002609;1230094;2;10.03.2016;17.03.2016;30.09.2016;17.03.2016;B;4.624,00;EUR;1;10.03.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;50;;00.00.0000;0
1205002609;1230094;2;10.03.2016;17.03.2016;30.09.2016;17.03.2016;B;4.624,00;EUR;1;10.03.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;50;;00.00.0000;0
1205002581;1210289;2;07.03.2016;15.05.2016;30.09.2016;19.05.2016;B;4.735,00;EUR;1;07.03.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;20;;00.00.0000;0
1205002581;1210289;2;07.03.2016;15.05.2016;30.09.2016;19.05.2016;B;4.735,00;EUR;1;07.03.2016;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;20;;00.00.0000;0
1205003713;1230094;2;05.10.2016;05.10.2016;31.03.2017;05.10.2016;B;4.865,22;EUR;1;05.10.2016;00.00.0000;0;00.00.0000;OF;Devis : Perdu;;50;;00.00.0000;0
1205003713;1230094;2;05.10.2016;05.10.2016;31.03.2017;05.10.2016;B;4.865,22;EUR;1;05.10.2016;00.00.0000;0;00.00.0000;OF;Devis : Perdu;;50;;00.00.0000;0
1205002247;1210975;2;05.01.2016;05.01.2016;30.06.2016;05.01.2016;B;4.900,00;EUR;1;17.12.2015;00.00.0000;0;00.00.0000;OF;Devis : Commandé;1205002185;50;;00.00.0000;0
1205002247;1210975;2;05.01.2016;05.01.2016;30.06.2016;05.01.2016;B;4.900,00;EUR;1;17.12.2015;00.00.0000;0;00.00.0000;OF;Devis : Commandé;1205002185;50;;00.00.0000;0
1201001491;1210975;2;19.01.2016;00.00.0000;00.00.0000;19.01.2016;C;4.900,00;EUR;1;05.02.2016;08.01.2016;0;00.00.0000;ZCSI;Devis : Commandé;1205002247;100;;09.04.2016;0
1201001491;1210975;2;19.01.2016;00.00.0000;00.00.0000;19.01.2016;C;4.900,00;EUR;1;05.02.2016;08.01.2016;0;00.00.0000;ZCSI;Devis : Commandé;1205002247;100;;09.04.2016;0
